score,content,cleaned_text,predicted_label
5,Memang saya membuka Aplikasi ini hanya sesekali Atau tidak begitu sering. Namun manfaat dari pelayanan Di Aplikasi ini sangat bermutu. Saya mencoba untuk membuka Aplikasi ini sebelum masuk sekolah Dan tentunya Itu pada Saat liburan kenaikkan kelas. Wowwwwww Di kelas saya bisa memperoleh nilai Yg Baik. Contohnya Saya sangat kurang Dan tidak Suka fisika. Namun ujian saya bisa dapat 9.8,mang buka aplikasi atau namun manfaat layan aplikasi mutu saya coba buka aplikasi masuk kolah saat libur naik oleh nilai baik contoh saya suka fisika namun,negatif
3,"Tolong kembalikan fitur dapat di simpan ke kartu memori / SDCard karena jika di internal tidak cukup dan menghambat pembelajaran. Jika belajar pakai kuota online sangat menguras kuota karena hanya dapat di putar sekali jika di putar lagi tambah nguras kuota:) Saya mau balas lewat edit ulasan ini: No WA untuk melaporkan masalah bukan itu tidak terdaftar, apa salah ketik, atauu??????",tolong mbali fitur simpan kartu mori sdcard internal hambat ajar jika ajar pakai kuota online uras kuota putar nguras kuota saya balas edit ulas lapor daftar salah atauu,negatif
5,"Fitur"" yang ada di ruangguru membantu banget... Apalagi fitur yang adventure.. Bukan cuma kita bisa melatih kemampuan kita tapi kita bisa bermain dan mendapatkan xp dan gold... Semakin sering kita main semakin babyak xp yang kita dapatkan, jadi kita bisa level up seperti di rpg... Terus kita bisa men""dandani"" avatar kita dengan pembelian menggunakan gold.. Buat kamu yang suka tantangan, fitur ini patur dicoba deh..",fitur bantu banget apalagi fitur adventure bukan latih mampu gold babyak dapat level terus avatar beli gold buat suka tang fitur patur coba,netral
5,Aplikasi belajar no1 di Indonesia,aplikasi ajar indonesia,positif
5,"Terimakasih untuk Ruang Guru karna sangat membantu sebagai mitra pelatihan prakerja, materi yang diberikan juga sangat jelas dan mudah dimengerti karna ada contoh soal dan ujian materinya. Dan setiap kursus ada jadwal webinar nya di dalam webinar tersebut kita juga bisa bertanya seputar materi yang masih belum dimengerti. Semangattt !!!",terima kasih karna bantu mitra latih prakerja materi mudah erti karna contoh materi kursus jadwal webinar putar materi erti mangat,positif
5,Aplikasi yang sangat sangat ngebantu para pelajar yang finansial nya kurang oke but materi nya lebih lengkap daripada bimbel offline lainyaa dan juga pengingkatan nilai saya yang efisien dipelajaran yang sulit saya pahami semoga kedepannya yang baik menjadi lebih baik dan tidak mengalami penurunan 😻!,aplikasi ngebantu ajar finansial baik materi lengkap bimbel offline lainyaa pengingkatan nilai efisien ajar sulit paham moga depan alami turun,positif
2,"Apk belajar yang bagus, Materi cukup lengkap dan mudah di pahami. Hanya saja, selalu nge-spam chat WA dan telpon secara tiba tiba, apalagi lebih dari dua kali. Membuat orang risih dan gak nyaman saat memakai apk ruangguru, terkesan seperti memaksa untuk harus membeli. Apk nya sih bagus ya bagus, pelayanan nya sudah sangat bagus dan ramah, hanya saja mengganggu saat di telpon 2x sampai lebih 4x",aplikasi ajar bagus materi lengkap mudah paham hanya ngespam chat telpon kali buat orang risih nyaman pakai aplikasi paksa beli aplikasi bagus layan bagus ramah ganggu telpon,positif
4,"Belajar pakai ruang guru itu mudah, simple, dan efektif banget.. Tapi saya cuma mau kasih saran saja, kalau bisa optimalkan aplikasinya untuk tablet juga.. biar bisa lebih asyik saat belajar, terimakasihh",ajar pakai mudah simple efektif banget tapi kasih saran optimal aplikasi tablet biar asyik ajar terimakasihh,positif
3,Anak saya ga sengaja uninstal app. Setelah iinstal ulang video2 bebas kuota ga tersedia lagi. Harus download lagi. Update 02022020 beberapa video yg sdh didownload berubah di file manager menjadi sedang didownload Kirim pesan ke bagian keluhan tidak terkirim-kirim,anak tidak ngaja uninstal telah iinstal ulang video bebas kuota tidak sedia harus download update video download ubah file manager download kirim pesan kirim,negatif
5,"Aplikasi nya bagus bngtt, belajar jadi lebih paham. Tampilan visualnya juga keren. Tapi tolong untuk mata pelajaran IPA dan IPS lebih baik digabungin aja contoh: (fisika, biologi dijadiin 'IPA' aja) begitu juga untuk IPS. Ohya ini untuk jenjang SMP maksudnya",aplikasi bagus bngtt ajar paham tampil visual tapi tolong mata ajar gabung saja contoh fisika biologi jadi saja ohya jenjang maksud,positif
5,"aplikasi ini keren+ bagus, aku jadi bisa cepat memahami pelajaran dan menghapal dengan rumus jitu sehingga sebelum dijelaskan oleh guru, aku sudah paham dengan materinya. dari kelas 11 sma aku pakainya dan terasa banget meningkat belajar & prestasiku. Yang dulunya aku peringkat 4 umum jadi aku peringkat 2 umum. sumpah, bukan disogok atau apapun tapi bener2 aku berlangganan di ruang guru. terimah kasih ruang guru.",aplikasi bagus cepat paham ajar nghapal rumus jitu paham materi pakai banget tingkat ajar prestasi yang dulunya peringkat sumpah sogok bener langgan terimah kasih,positif
5,"Aplikasinya bagus banget...Saran saya..tolong di perbaiki sedikit..apalagi di bagian kuis/soal lainnya..mohon kalau bisa pertanyaannya di ganti""..(misalnya..ketika ada salah..anak""langsung menulis jawaban yg benar..di bukunya..lalu kemudian mereka menjawabnya seperti menyontek...😅) Mohon maaf yg sebesar besarnya ketika ada salah...😊🙏",aplikasi bagus bangetsaran sayatolong baik dikitapalagi kuissoal lainnyamohon tanya gantimisalnyaketika salahanaklangsung tulis benardi bukunyalu jawab sontek mohon maaf besar salah,netral
2,"Maaf sebelumnya, saya kasih bintang 2 soalnya videonya terkadang bisa diputar kadang nggak bisa. Padahal RAM masih mencukupi dan kuota masih full. Saya udah coba berulang kali tapi tetep aja nggak bisa diputar videonya. Plisss tolong diperbaikiii kalau begini terus susah saya belajarnyaa😭",maaf kasih bintang video terkadang putar kadang tidak padahal cukup kuota full saya sudah coba ulang kali saja tidak putar video plis tolong baik susah belajarnyaa,negatif
5,"Udh nyoba ni apk, pertama kali nya gk tertarik terus coba"" Aj deh, akhirnya cocok dengan akunya malah hampir semua mata pelajaran yg selama ini ku anggap sulit ternyata mudah di taklukin, bener² ngebantu banget di masa pandemi gini!!!!!!! Thank you, Ruangguru!!!!!!!!!!❤❤❤semoga kedepannya bisa lebih maju dan berkembang lagi!!!!!!!!!!!! Gegara ni apk jadi semangat lagi aku belajarnya!!!!!!!!! Yg dulunya minder sekarang jadi optimis ☺☺☺",sudah coba aplikasi kali tidak tarik coba mata ajar anggap sulit mudah takluk bener ngebantu banget pandemi thank ruanggurusemoga depan maju mbang gegara aplikasi mangat ajar dulunya minder optimis,positif
1,"Bukan komplain soal aplikasi dan fiturnya melainkan advertasi yang dilakukan secara besar-besaran di berbagai stasiun TV. Spam iklan atau advertasi itu termasuk hal yang buat banyak calon pelanggan atau pelanggan sendiri kesal dan merasa terganggu. Dimana mana yg namanya spam itu ya mengganggu entah dengan alasan mengingatkan pentingnya belajar atau apalah dalihnya. Iklan boleh spam jangan, ku juga mau nonton film lain woe",bukan kompla aplikasi fiturnya advertasi besar stasiun spam iklan advertasi calon langgan ganggu mana nama spam ganggu alas ajar dalih iklan spam nonton film,negatif
3,"ini ruangguru kenapa sih?saya mau ganti resolusi video dari 360p ke 480/720p gabisa sama sekali loh, padahal wifi saya kenceng buat aplikasi lain dan buat ngegame lancar, tapi kenapa gabisa ganti resolusi video dari 360p ke 480/720p?? loading muter² terus, saya udah nungguin kurang lebih 30 menit, videonya masih loading mulu, buat aplikasi lain dan buat ngegame lancar 🙃🙃, oiya 1 lagi, kan ada fitur buat download video materi pembelajaran, tolong tambahin resolusi 720p jangan 360p dan 480p saja",sihsaya ganti resolusi video gabisa wifi nceng aplikasi ngegame lancar gabisa ganti resolusi video loading muter sudah nunggu video loading mulu aplikasi ngegame lancar oiya fitur download video materi ajar tolong tambah resolusi,negatif
5,Awalnya aku sangat tidak suka pelajaran bahasa inggris yang lebih tepat nya membaca waktu.. Tapi sejak aku di ruang guru penjelasan nya jelas bangettttt... Jadi aku lebih semangat untuk belajar.. Aku jadi lebih pinter deh bahasa inggris nyaa.. Terima kasih ruang guru,awal suka ajar bahasa inggris baca tapi jelas banget jadi mangat ajar pinter bahasa inggris nyaa terima kasih,positif
4,"Cara belajarnya seru & mudah dipahami,Soal² juga lengkap Mau langganan,kebetulan juga dapat diskon 50% 1 semester. Langsung izin ortu langganan sekarang juga tapi katanya udah malam... Sedangkan waktu diskonnya tinggal 30 mnt. Knapa diskonnya kluar harus tengah malem😭",cara ajar seru mudah pahamisoal lengkap langgankebetulan skon mester langsung ortu langgan sudah malam dang skon tinggal knapa skon kluar malem,negatif
5,"Gak nyesel beli lagi. Banyak perubahan yang telah terjadi dalam jangka waktu 1 tahun. Animasi mulai meningkat, tutor yang gak kaku (walaupun kadang agak cringe saat memberikan lelucon), dan soal-soal yang berlimpah. Bagi kalian yang gak suka gerak-gerak dan berpikir bahwa bimbel terlalu mahal, ini bisa jadi tujuan kalian. Ayo download sekarang dan rasakan sendiri. (Dari seseorang yang akhirnya menaruh review yang wajar)",nyesel beli banyak ubah jangka animasi tingkat tutor kaku kadang cringe lelucon soal limpah bagi suka gerak pikir bimbel mahal tuju download rasa dari taruh review wajar,negatif
2,"sebenarnya ruang guru ini adalah aplikasi belajar yg sangat bagus,materi yg disampaikan juga mudah dimengerti,tapi saya agak kurang puas dengan latihan soal yg diberikan,karena menurut saya soal yg diberikan kurang banyak dan bervariatif.saya sudah berlangganan ruang guru paket sma+sbmptn 725k,tapi saya sedikit kecewa karena soal yg diberikan masih minim,terutama yg paket sbmptn.saya harap pihak ruang guru dapat mengembangkan lagi fitur dan kualitas yg disediakan.terima kasih",aplikasi ajar bagusmateri mudah mengertitapi puas latih berikankarena bervariatifsaya langgan paket smasbmptn ktapi cewa minimterutama paket sbmptnsaya harap mbang fitur kualitas diakanterima kasih,positif
3,"Kak, terimasih udah bantu pelajaran aku, tapi ada kekurangan di apknya, mulai dari tanda loadinh yang kadang kembali ke download, meskipun dalam kondisi menunggu download. Video yang dipindah dari internal ke SD gak bisa terbaca, video yang telah didownload tiba2 error entah download lagu atau gak bisa didownload",terimasih sudah bantu ajar kurang apknya tanda loadinh kadang download kondisi tunggu download video pindah internal baca video download error download lagu download,negatif
5,Aplikasinya sudah semakin bagus dan lebih efektif. Tapi kasihan internet di Papua pengunungan tengah Jayawijaya ini agak kurang lancar. Truss ingin download aplikasinya agak susah. Apalagi ada teman saya juga ingin belajar dengan Ruang Guru. Tapi saya tetap kasih lima bintang walaupun belum menggunakan aplikasinya.,aplikasi bagus efektif tapi kasihan internet papua kung jayawijaya lancar truss download aplikasi susah apalagi teman ajar tapi kasih bintang aplikasi,negatif
5,"Hai nama aku khamilah aku kelas 8 SMP aku tau ruanggru udah lama,tapi karena menurut aku harganya memang sudah pas dengan kualitas yang ditawarkan cuman kembali lagi kepada kondisi keuangan yang mau berlangganan. Sampai akhirnya aku tau ruangguru ada gratis seneng banget!! 😆 Aku lebih giat belajar, nulis ulang materi dibuka catatan(btw ini pertama kalinya aku punya buku catatan huhu😆), pasang alarm,dan buat aku sih lebih produktif! Sekarang juga ada coba gratis robguru keren banget!",nama khamilah ruanggru sudah lamatapi harga kualitas tawar cuman kondisi uang langgan sampai gratis neng banget giat ajar nulis ulang materi buka catanbtw kali buku pasang alarmdan produktif karang coba gratis robguru banget,netral
3,"Bagus aplikasi ini sngt membantu saya, animasi animasi nya yg begitu menarik.tp syg nya aplikasi ini dapat membuat pkt sy menjadi cpt habis, materinya pun sdh terdapat dibuku semua dan satu lagi saat kita ingin bertanya pada tentor yg tdk diketahui dari soal soal tersebut kita juga harus berlangganan terlebih dahulu. Memang sih melalui animasi animasi ini saya tdk bosan ttp tlg diperbarui lg yh. ~Trimakasih~",bagus aplikasi sngt bantu animasi nariktp aplikasi habis materi buku tentor tidak langgan mang animasi tidak bosan baru lagi trimakasih,positif
4,Aplikasi ruangguru sekarang banyak fitur2 yang lebih menarik.Jadi kalo kita belajar enggak bosan lagi .Buruan download aplikasi ruangguru dan langganan sekarang juga .Belajarku jadi mudah dan menyenangkan bersama ruangguru. Thankyou Ruangguru😍😍,aplikasi fitur narikjadi kalo ajar bosan buru download aplikasi langgan ajar mudah nang thankyou,positif
4,"bagus sih kak 😍😍😍cuma materi buat IPS nya kurang lengkap terus yg tryout nya B Inggris kls 8 itu kan ada yg ""...underlined statement..."" Itu padahal nggak ada yang ada garisnya,,, terus kok nggak ada tanda benderanya, pembahasan nya? Tapi koneksinya bagus. Tolong diperbaiki lagi y ka . Mksh y ruangguru sainsku jd naik drts 🤭🤭🤭",bagus materi lengkap tryout inggris underlined statement tidak garis tidak tanda bendera bahas tapi koneksi bagus tolong baik mksh sains jadi drts,positif
2,"Mohon maaf kak kalau scroll di beranda ko ngga muncul2 yah infonya, kaya koneksi lambat gitu. Terus pas mau chat juga loadnya lama banget alhasil koneksi bermasalah. Padahal di aplikasi lain WA, Instagram dll lancar2 aja, koneksinya cepat. Cuma di ruangguru yang loadingnya lama sama koneksi lambat.",mohon maaf scroll beranda tidak muncul info kaya koneksi lambat gitu terus chat loadnya banget alhasil koneksi masalah padahal aplikasi instagram lancar saja koneksi cepat cuma loadingnya koneksi lambat,negatif
2,"sebenarnya aplikasi nya sudah cukup bagus dan video pembelajaran nya cukup dimengerti... namun kendala yg saya alami ada 2, 1. setiap tahun nya (meskipun sudah berlangganan) selalu di chat oleh kakak dari ruang guru.. jika saya sudah menjawab ""sudah berlangganan / maaf tidak kak"" terus-menerus ditawarkan yg lain.. 2. Fitur robo guru selalu error, yg ditanya apa yg dijawab apa.. atau soal selalu tidak terbaca meskipun soal nya saya ketik / saya foto (hasil nya jernih) Terimakasih!",aplikasi bagus video ajar erti ndala alami langgan chat langgan maaf terusmenerus tawar fitur robo error baca foto hasil jernih terima kasih,netral
5,"Aplikasinya bagus dan pelajarannya lebih mudah dimengerti daripada pelajaran di sekolah. Menarik dan nggak ngebosenin 👍. Minus kalau mode gelap hp, aplikasinya jadi mode gelap juga terkadang juga soalnya nggak nampak",aplikasi bagus ajar mudah erti ajar kolah tarik tidak mbosankan minus mode gelap aplikasi mode gelap terkadang tidak nampak,netral
4,"Hallo kak, ruangguru membantu banget apalagi disaat masa pandemi yang mengharuskan kita belajar dirumah. Tapi saran dong kak untuk ruangguru versi dekstop di perbaiki lagi bug-bug yang ada soalnya lebih suka belajar lewat laptop😁",hallo bantu banget saat pandemi harus ajar rumah tapi saran versi dekstop baik suka ajar laptop,netral
5,"Aplikasinya bagus banget semua fitur belajar lengkap dan mudah dipahami dan ada juga Avatar nya yang bisa kita beli dengan rajin belajar, tapi buat dong notifikasi jika seseorang buat postingan di timeline , please. Biar tambah seruuu. Makasih",aplikasi bagus banget fitur ajar lengkap mudah paham avatar beli ajar notifikasi postingan timeline please biar seru terima kasih,positif
